time,P10,P7,P8,P9
0.35,0,0,0,0.0
0.7500000000000001,0,0,0,0.0
1.1500000000000004,0,0,0,0.0
1.5500000000000007,0,0,0,0.0
1.950000000000001,0,0,0,0.0
2.349999999999999,0,0,0,0.0
2.7499999999999973,0,0,0,0.0
3.1499999999999955,0,0,0,0.0
3.5499999999999936,0,0,0,0.0
3.9499999999999917,0,0,0,0.0
4.349999999999992,0,0,0,0.0
4.749999999999992,0,0,0,0.0
5.149999999999992,0,0,0,0.0
5.549999999999993,0,0,0,0.0
5.949999999999993,0,0,0,0.0
6.349999999999993,0,0,0,0.0
6.749999999999994,0,0,0,0.0
7.149999999999994,0,0,0,0.0
7.5499999999999945,0,0,0,0.0
7.949999999999995,0,0,0,0.0
8.349999999999994,0,0,0,0.0
8.749999999999995,0,0,0,0.0
9.149999999999995,0,0,0,0.0
9.549999999999995,0,0,0,0.0
9.949999999999996,0,0,0,0.0
10.349999999999996,0,0,0,0.0
10.749999999999996,0,0,0,0.0
11.149999999999997,0,0,0,0.0
11.549999999999997,0,0,0,0.0
11.949999999999998,0,0,0,0.0
12.349999999999998,0,0,0,0.0
12.749999999999998,0,0,0,0.0
13.149999999999999,0,0,0,0.0
13.549999999999999,0,0,0,0.0
13.95,0,0,0,0.0
14.35,0,0,0,0.0
14.75,0,0,0,0.0
15.15,0,0,0,0.0
15.55,0,0,0,0.0
15.950000000000001,0,0,0,0.0
16.35000000000001,0,0,0,0.0
16.750000000000018,0,0,0,0.0
17.150000000000027,0,0,0,0.0
17.550000000000036,0,0,0,0.0
17.950000000000045,0,0,0,0.0
18.350000000000055,0,0,0,0.0
18.750000000000064,0,0,0,0.0
19.150000000000073,0,0,0,0.0
19.550000000000082,0,0,0,0.0
19.95000000000009,0,0,0,0.0
20.3500000000001,0,0,0,0.0
20.75000000000011,0,0,0,0.0
21.15000000000012,0,0,0,0.0
21.55000000000013,0,0,0,0.0
21.950000000000138,0,0,0,0.0
22.350000000000147,0,0,0,0.0
22.750000000000156,0,0,0,0.0
23.150000000000166,0,0,0,0.0
23.550000000000175,0,0,0,0.0
23.950000000000184,0,0,0,0.0
24.350000000000193,0,0,0,0.0
24.750000000000203,0,0,0,0.0
25.15000000000021,0,0,0,0.0
25.55000000000022,0,0,0,0.0
25.95000000000023,0,0,0,0.0
26.35000000000024,0,0,0,0.0
26.75000000000025,0,0,0,0.0
27.150000000000258,0,0,0,0.0
27.550000000000267,0,0,0,0.0
27.950000000000276,0,0,0,0.0
28.350000000000286,0,0,1.0,0.0
28.750000000000295,0,0,1.0,0.0
29.150000000000304,0,0,1.0,0.0
29.550000000000313,0,0,1.0,0.0
29.950000000000323,0,0,1.0,0.0
30.350000000000332,0,0,1.0,0.0
30.75000000000034,0,0,1.0,0.0
31.15000000000035,0,0,1.0,0.0
31.55000000000036,0,0,1.0,0.0
31.95000000000037,0,0,1.0,0.0
32.350000000000364,0,0,1.0,0.0
32.750000000000355,0,0,1.0,0.0
33.15000000000035,0,0,1.0,0.0
33.55000000000034,0,0,1.0,0.0
33.95000000000033,0,0,1.0,0.0
34.35000000000032,0,0,1.0,0.0
34.75000000000031,0,0,1.0,0.0
35.150000000000304,0,0,0,1.0
35.550000000000296,0,0,0,1.0
35.95000000000029,0,0,0,1.0
36.35000000000028,0,0,0,1.0
36.75000000000027,0,0,0,1.0
37.15000000000026,0,0,0,1.0
37.55000000000025,0,0,0,1.0
37.950000000000244,0,0,0,1.0
38.350000000000236,0,0,0,1.0
38.69000000000024,0,0,0,1.0
38.99000000000025,0,0,0,1.0
39.29000000000026,0,0,0,1.0
39.59000000000027,0,0,0,1.0
39.890000000000285,0,0,0,1.0
40.190000000000296,0,0,0,1.0
40.49000000000031,0,0,0,1.0
40.79000000000032,0,0,0,1.0
41.09000000000033,0,0,0,1.0
41.39000000000034,0,0,0,1.0
41.69000000000035,0,0,0,1.0
41.990000000000364,0,0,0,1.0
42.290000000000376,0,0,0,1.0
42.59000000000039,0,0,0,1.0
42.8900000000004,0,0,0,1.0
43.210000000000406,0,0,0,1.0
43.6100000000004,0,0,0,1.0
44.01000000000039,0,0,0,1.0
44.41000000000038,0,0,0,1.0
44.81000000000037,0,0,0,1.0
45.21000000000036,0,0,0,1.0
45.610000000000355,0,0,0,1.0
46.010000000000346,0,0,0,1.0
46.41000000000034,0,0,0,1.0
46.81000000000033,0,0,0,1.0
47.21000000000032,0,0,0,1.0
47.61000000000031,0,0,0,1.0
48.0100000000003,0,0,0,1.0
48.410000000000295,0,0,0,1.0
48.81000000000029,0,0,0,1.0
49.21000000000028,0,0,0,1.0
49.61000000000027,0,0,0,1.0
50.01000000000026,0,0,0,1.0
50.41000000000025,0,0,0,1.0
50.810000000000244,0,0,0,1.0
51.210000000000235,0,0,0,1.0
51.581428571428816,0,0,0,1.0
51.945714285714544,0,0,0,1.0
52.31000000000027,0,0,0,1.0
52.674285714286,0,0,0,1.0
53.03857142857173,0,0,0,1.0
53.40285714285746,0,0,0,1.0
53.767142857143185,0,0,0,1.0
54.13142857142891,0,0,0,1.0
54.499010989011346,0,0,0,1.0
54.8797802197806,0,0,0,1.0
55.26824175824215,0,0,0,1.0
55.66824175824214,0,0,0,1.0
56.06824175824213,0,0,0,1.0
56.46824175824212,0,0,0,1.0
56.868241758242114,0,0,0,1.0
57.268241758242105,0,0,0,1.0
57.6682417582421,0,0,0,1.0
58.06824175824209,0,0,0,1.0
58.46824175824208,0,0,0,1.0
58.86824175824207,0,0,0,1.0
59.26824175824206,0,0,0,1.0
59.61824175824207,0,0,0,1.0
59.955741758242084,0,0,0,1.0
